Minuto,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,V_11,V_12,V_13,V_14,V_15,V_16,V_17,V_18,V_19
3498,48.18608510473629,54.2317433131523,55.197380988055336,61.08830731422659,42.90784496973138,62.86056789728389,42.26056599658358,44.048245849365074,55.99106419031848,53.3943828362138,-10.840941095305446,-5.269554322562382,-3.234559231400866,-22.033452832811754,-7.720268487904621,13.813682348314735,25.353762820773902,13.656069956845721,8.406221887721207,8.40749158572606
3499,42.45349476324535,48.09702612455184,50.071754698726046,53.84604343888363,37.63955305001032,64.03822293334882,44.04221535987727,45.949370749727734,56.82861631486241,56.07925879414851,-6.021206146089143,0.8278033405387953,2.2561080640354034,-16.715420157226077,-2.883505455981207,16.76896923434491,27.38780605204153,16.181173702621248,10.14222128966381,10.624199147741926
3500,39.15728324081985,44.01534840297915,47.619433448764255,49.1215263316433,34.20215846173437,66.05265342735387,46.217276123551464,47.152931738866,59.61155464846954,57.652346204144806,-9.088564085097888,-1.8975623348547945,-0.2893527694250967,-18.178887094650396,-3.591176393370901,16.517017085138352,29.305932719838644,17.84188622178327,11.24556762096882,12.023445325968453
3501,45.73104232189407,51.848034854992875,53.01561050604672,57.75214148545446,40.725910124910094,65.50582190563847,44.51022100316696,46.05639574965236,59.3737754426201,57.66678802704802,-13.15099615529567,-7.885936163823988,-4.7495561795086605,-24.160834529556045,-8.960555363216564,11.457498923000415,22.123792862945816,10.481650210146864,3.9443468375846606,6.880905144713786
3502,43.936651809836725,49.84660081344929,50.457051507684476,55.87100229084584,39.69564110262247,68.06965666024044,47.313216925320695,48.74547682347371,61.99950443999127,59.68116816588731,-13.444630927120588,-7.657214110562284,-5.328294355493274,-23.77714493983717,-9.503600810665032,16.65532036744211,29.686628220738555,18.66562010941112,11.992577454526925,11.717922470061051
3503,41.09739255784003,46.89384661005372,48.95140893746022,51.72979256084811,36.60220838525932,64.39114291407898,43.006871733213224,45.12607385708009,58.12425860143036,57.50274625435812,-10.917096079628825,-6.437347504228491,-3.250347771049113,-21.420813717133097,-7.634063024854273,16.2374954225952,28.191652549840715,17.10115729087013,10.220650456495534,11.085226829165295
3504,41.83200084162693,47.59514994002565,47.56667420956892,51.6376697836872,35.12936086100429,67.57739083445007,47.01903357671939,48.5988236541825,60.96365037314084,59.385941200021186,-10.730130468757103,-5.155031813456977,-3.1691019561779434,-21.453213145970604,-7.397291384621186,14.031642574827854,25.730777487188853,14.090558756698814,7.5193450221180695,8.425232181139076
3505,44.09596346356857,49.9262663912306,51.07747455398011,56.13363954906127,39.446046625411604,63.894341920772376,44.818650950842006,45.985860141265434,59.61959203625643,57.47942058531091,-14.353376741881725,-11.37935686175324,-8.067056049169224,-28.139321230032024,-12.794341196123533,9.674611375717022,19.08111557769857,8.469714488498,3.440871981432094,4.365111920896397
3506,42.57260144033487,48.26726341391557,49.255117144668375,53.379481553196015,37.4486231637741,68.10865571736865,47.05213403587616,49.2238584812274,61.27306377923517,60.98273765011961,-15.771983107974869,-10.715291940313534,-7.807705192356323,-27.69503884366078,-11.917053196818216,14.151918410606655,25.277033666341687,13.762735310926544,7.410218092877488,9.3018046413116
3507,39.60710394428035,45.34391618508858,46.59665316092069,49.18907100857458,33.361728421423024,69.35904247129629,48.77725007571583,49.804518367789974,62.24739370041636,62.0102810108232,-16.301261887877256,-13.053642182553315,-9.801414358685866,-29.53376801507956,-14.273481705806637,20.307054775715454,32.223666341337385,20.781333408472058,14.604574055063829,14.706938254668728
3508,46.336268776026685,51.524026174097386,52.32147504356597,58.746534008192725,40.82759834212986,68.7879810288644,46.98774330656577,50.2531842532445,61.66094239276215,60.06143421624888,-18.028149057191357,-16.18777681638132,-12.364632716633007,-32.379866985085556,-16.52516681071827,12.755161770638294,24.044367345319674,12.374784990498005,6.6031576390753015,8.43860019881497
3509,42.92612846132445,47.91827547955005,48.53643103844196,52.57608951610071,36.30676405934755,70.37479509351697,48.3486825045371,50.06916618667531,62.69844441253887,62.064133669624184,-17.172806776672576,-13.221882550555788,-9.617980318574487,-30.65247923531969,-14.725658488675892,14.084533361401908,24.684005058341253,13.438352528394093,8.670054131289705,8.653300798497988
3510,45.60668142462376,52.159699080256836,52.403909245189034,56.56136460916884,40.530015596822544,68.61832070034149,46.65293191274385,49.01447012133506,60.752538128364094,58.242380005103136,-17.208531098128717,-14.232699393261184,-10.623264343811185,-30.978911540206006,-14.34289189544693,18.208109659142565,29.015717546403348,18.58146599812366,12.660415780530458,12.99578528657555
3511,45.16164366810383,51.33896438213801,52.18189032794959,56.565537481900016,40.0762191710956,67.54831189528228,46.662690722991776,47.38374074327551,60.797815068578615,57.958536098154426,-19.77812127761346,-18.452910848440773,-14.623526793387422,-35.038218560242704,-18.762752052744993,15.346987271206862,26.899852422220036,15.416346291800334,8.975652219090625,10.079907831182313
3512,40.65136634900752,46.30749095652646,48.16139351305834,52.21548103823294,35.526298175508764,71.3505493999336,50.93989544508985,52.64862289664601,64.06591511363473,63.608873356051966,-15.184142453390303,-12.457329158642445,-9.324433438187254,-29.878163726512838,-13.813422290133845,15.219040461040272,26.104071052527164,15.250367913179774,9.885851583241557,9.887525110297625
3513,44.69864327757797,50.78594529723048,52.70185096414531,56.78676864176685,40.12744730567175,73.95350372949368,52.08609606418173,54.454249344076885,66.7947523098142,65.95664170713977,-17.47129614458213,-13.723681867011798,-10.259194982809497,-29.981572805675032,-15.002849863323833,12.696069789408721,23.32199799873412,13.151287886186669,6.6415666707637415,7.160127078540212
3514,41.39742469507343,47.88496489796182,49.32225721716025,52.678555722502814,36.50630009587692,69.58379332956952,48.41784820583603,50.65091185042082,62.52136772549689,61.26041843160561,-16.655718313403412,-13.791608838097117,-10.506098800372364,-31.602576547917494,-14.141104527679094,12.58274512025736,23.499377328213424,12.564451243471906,7.133078993815077,6.889677968215385
3515,39.9206451574574,44.432903381148094,47.26816807501683,50.41162728037411,35.60658255758455,74.20778460722809,52.61850295051178,54.02924255825861,67.22166835748412,66.31840613865158,-21.045406373018096,-19.75559375372255,-15.047776307077859,-36.37696140023013,-19.599979556380628,17.15377709420593,28.113429261318238,16.819780048082276,10.39863667097428,11.411530094612992
3516,41.90095913139891,47.74176103766277,49.475053083163964,53.48065984332065,37.704596783170494,72.68112297973953,52.90653010686847,53.59683016575837,65.32954849017071,64.38267501782806,-25.16951860317387,-24.109205474149363,-19.529245410654028,-41.22054430137781,-23.085582047400695,12.533315654198834,22.566327315909675,12.112525329837991,6.687497544512523,7.177026276325524
3517,44.02397727803688,51.12684595721104,50.495154781821284,55.3513105145997,39.06182149731957,71.5276102797971,49.275908011676705,51.63466352177189,64.1595183129026,62.20662621633996,-19.569483751149125,-17.206343304898855,-12.633351416862405,-32.643625681417056,-16.728882618618876,14.223323363016727,26.030570770167024,15.27351997642764,8.307441062130382,9.982959487946985
3518,42.77318999218781,48.80438089684091,49.79165935248899,53.987489030279484,38.37896351092881,72.011398872021,50.71051587839112,51.79393001007688,64.89476962827806,64.0534542784285,-22.932249337291143,-20.283164727976786,-16.235186432561537,-37.618214384986544,-21.716102589445853,18.93709691518177,32.26710820989431,21.196315143895706,14.20494697664926,15.259157471292347
3519,42.97534843578768,49.733555833721056,51.07789556513277,53.89431487284455,38.27428739029832,73.51420526733338,52.30451138497645,54.29684955232966,66.32150268016068,65.45969263532888,-21.48865534988154,-23.248449832712915,-17.9484050694408,-40.31267734071089,-22.584242171999545,10.521871374300906,22.013440021036974,9.752775735694298,4.191162695299693,4.998987758303825
3520,45.27856797865142,52.410883491525254,52.93054279769992,57.91156875307475,41.04283122052906,73.74419930123652,51.898430227468054,53.627173644803484,67.19444273782283,66.1874792078291,-24.139701059485475,-24.96472875306493,-19.180207469641275,-41.769255699287584,-24.123672471466833,17.49569197286345,28.523063844198873,18.645680924010783,11.308347808954148,13.361109977665164
3521,44.27983950513661,50.27715330455434,51.69460978243788,54.9932537221786,39.10503455531966,73.03125098277407,50.53338823773336,52.58442742472797,65.6152762817193,64.81447799984961,-22.656581998257387,-22.81931396872216,-16.424235425153498,-39.26795564663727,-21.6595806659973,11.598301421824269,22.400065205381985,11.566107402498773,5.826046072268508,7.088948992569216
3522,42.262797675664395,48.20898622864014,50.23758542306114,52.80451377115128,37.41385612866427,72.35141469656654,50.87810227344603,52.587670890998325,64.91000504925977,65.17947456510034,-18.85718144266682,-16.17649394356841,-12.205964694650559,-32.69961279926714,-15.978862083496084,16.544381213194562,28.757410215652737,17.26015228258201,10.672148931040793,11.07636737109383
3523,43.898090570679805,51.754117452733425,52.73132669372704,56.73679782443511,40.693549341241834,74.88131077901215,53.15786470191484,54.519080197822525,67.52142725638888,66.26750506973173,-23.831656334100465,-23.430246431402555,-18.337442393806697,-40.84438570963331,-23.62460935260845,15.362873469557417,26.17495168117262,16.70925502364166,9.961202804388652,10.561234158008443
3524,44.06459449430255,51.466383170175796,51.833694674371024,56.170639380128506,40.50309418908053,76.75050271505428,54.294534774684955,56.72065137683374,70.33996415084927,68.18518747018919,-26.59376724285526,-26.93919851831447,-21.091451353693273,-43.14669152883846,-26.13286039223624,15.969587889557857,27.541790704404633,17.210686718526812,10.718062805733467,11.423829263234364
3525,40.363844251753505,45.984937185050285,46.65220713061382,49.66002029196899,33.31310403044187,77.22369535926667,54.88113204316578,56.80461481996625,69.47156886983373,68.66290916548331,-21.797828723825962,-20.21379980186438,-16.054754810138075,-38.05198517701696,-20.559683964465407,12.86128455674062,25.250877369602097,13.248907340488893,6.820641178184356,8.24916469679036
3526,46.075446282441355,51.64568878685624,52.3462460597169,56.858252600728626,41.42447951761849,76.60117805663991,54.058905175795154,56.0352688478041,68.37619101841021,68.55031268898003,-23.114473685686235,-23.157279628656948,-18.158676052683166,-40.023991102602096,-22.511343239427255,15.331312127035524,25.375578239294075,14.195226418740585,7.723171349946358,8.66523577044355
3527,45.71506862069983,51.60154069993315,52.38109393130406,57.24190339631174,40.10079894803846,78.66537765095323,55.754158637338946,58.374518529770576,71.23390379690298,70.80647342027959,-29.751058305122523,-32.25772612695814,-25.99243561512552,-47.737107961679264,-30.424783067895337,16.67201026910218,28.16896122892704,17.451084805574748,10.68354292711377,11.804704280060728
3528,45.34734858450071,51.412135233094915,52.261868290885936,56.65317065389747,40.2220817672443,81.29136710273336,56.88701175254549,60.27784611308608,73.34960843584741,72.69761852551397,-23.263059709552277,-22.69923932658649,-16.602335640570242,-38.50252825441241,-22.983922126174004,12.736130030528978,24.014538964266187,12.744660467040832,7.30378625513822,9.034613711581592
3529,46.39262234109588,52.826522615584366,53.0985199038606,58.22796893242769,41.02855817683498,80.33761695568236,58.22069878502728,59.58754281560668,71.40165042990199,71.49921723255672,-19.82003430470157,-17.348203956731073,-13.599941829124026,-34.68322916055826,-16.998397964797597,12.694636124801212,22.584731150002543,10.386409240446277,3.8380448079319183,6.54503712414579
3530,43.95219259576961,50.48987205874879,51.011471385526654,54.32187046365128,40.029731647152964,78.90052301665905,56.82911736826915,59.085127194619965,71.13342064924836,71.11463727450415,-31.319931301523614,-34.76685629904289,-27.266562458065362,-52.244660451150516,-31.984227788015957,19.11816613191752,31.931859663660386,21.101627167034565,13.652852901375732,13.445215922361795
3531,46.79900407037048,52.109218396427806,53.4458304041396,58.44267909784283,40.61669425044427,83.0275109510192,58.51024271884942,59.545849005608424,73.67507249187494,73.85715439910454,-28.645273730187206,-29.297105293119863,-23.961943612609083,-46.111936299693006,-29.29125961111224,22.3921094262018,36.25891595326815,26.699540855144907,17.91357025799711,18.169832930740508
3532,43.07986388954018,48.779701000880955,49.79206890620451,54.11277028280784,38.67324011453618,79.46656896014589,56.83709512895231,57.73223746330644,70.04894811228286,71.10994949369649,-32.1186426428865,-36.42483862775184,-29.34547527749697,-52.6410949382242,-34.1306217600263,17.156202797216967,30.03917879565242,18.48976472750345,11.9689856290864,12.523004366343729
3533,46.81205058111138,52.57637443773401,53.34569679233024,58.31559845730828,41.76436930545803,80.29986134175465,57.66055330942249,59.052542739723386,73.66826932532159,72.53091571751669,-27.0757457443774,-26.75915730643696,-20.3856086119721,-43.5998473770978,-25.935347546893837,16.97518868384712,27.15622211666616,17.62060263141656,10.521477446251689,11.283217181662884
3534,49.81021967130556,56.17076594887745,56.33039847919803,63.17718558637982,44.81603853964866,80.70901804573825,58.36332912165537,59.35285841219449,73.0575315188269,73.0161546760214,-24.30865326402758,-23.582851760694382,-17.819895292846606,-40.43551943159962,-22.631777024738657,17.033092953819345,29.578006682401515,18.13985783022318,11.720513021070207,13.322230217477449
3535,45.25697979509982,50.519417012889754,51.69350951731207,56.544674527995895,39.22090306233169,79.9244160856566,57.72543745959803,59.58134119435764,71.8374597724422,71.58853176758169,-26.05565301298442,-26.15470834239129,-21.37010139262475,-43.35010818722015,-25.984877181408457,19.53978900463947,32.049650771471626,21.654695066806045,14.236127874909798,15.915252028653525
3536,45.9308081560937,52.44680908860953,51.29427654698763,57.063339772217105,41.135124913440755,82.01115634058151,59.31352096025769,61.544621439372754,73.73301110055374,73.52889928955554,-22.78391804034293,-23.093883089770554,-16.973901269598983,-39.01961560973051,-22.345042235957614,14.266263855662451,26.276854402370862,12.809624330604926,9.073553707308557,8.3246229054067
3537,46.057948246640684,51.537435593298916,52.45143569563899,58.65447483859414,40.80214683737812,80.0476438749985,55.866666325805824,58.49033070812998,71.14940136466045,71.00841505293796,-24.60643255946515,-25.537693174230984,-18.37948486918172,-40.747661198922806,-24.07317197331139,13.253678121500176,24.434028281808104,13.252500886238497,7.016973796624071,7.862666597210101
3538,47.608855794372,54.12373406314802,55.024683739481574,60.64407487034971,43.011493093481675,86.95538506504974,62.90439199714273,65.40019648695444,77.89601546883264,77.99090686501408,-21.79029262961335,-21.899737886533597,-16.646819409083164,-37.1027734483599,-21.982026105633764,19.700438307270808,30.700172506833614,20.958203131970492,13.493648024485973,14.799848575853348
3539,45.463122022809394,51.41445810913124,52.900749670938616,57.35917873954223,39.754402670918374,81.74401368102609,59.57253843352727,60.88682241860412,73.46391718222303,73.00650317420605,-24.43435303401357,-23.770991993857507,-18.005594958218033,-40.565110346603255,-22.805701432564984,13.306924522289437,24.6037971533351,13.366776561507042,7.409627108110639,9.39186613417822
3540,49.046139391008715,55.142130953587376,55.80976903491497,61.24331625827269,43.290796757691396,86.75012755542107,62.6167565691348,66.01752812778311,77.84065527966744,78.35674426867902,-27.984411446406366,-30.08004833023222,-22.447970017492413,-45.15315970629168,-27.80868987729733,17.95933128329141,30.026520562014635,19.46487859284303,12.212629857396351,13.995970902139536
3541,49.24382201842815,56.42061305084632,55.71043203812651,62.09219130016988,44.917788857160254,85.00045637870957,61.04306348084386,63.5201003522996,76.51981574201703,76.2220297605797,-26.32032655174055,-27.456079302177262,-22.211890624290998,-44.51003215379787,-27.255553517446337,19.86512823044194,33.091006525966655,22.37095537755863,15.002655521063314,15.741428642890119
3542,49.07645788019417,55.06376774106346,56.163620677929686,63.090080236714776,43.74214900859188,85.38712687572911,62.19914382420446,64.3334010843697,78.24274596692793,78.16745960715028,-28.37131023101499,-30.633434731618234,-24.281787163491007,-47.78120079563649,-29.471718538875418,19.046697062303544,31.973124136468794,20.219992826380263,13.192566093313804,14.49067326709225
3543,44.829748205777555,51.0979752358786,52.600223190035194,57.572896453422764,40.88504393622452,85.36067061657658,61.35925004862135,63.59584341219142,76.7242236614969,76.24421916120622,-27.764681382842156,-28.953265128139098,-23.422768966804327,-46.28852085536843,-28.041094285343284,10.822551980139353,20.473227960336974,10.09974006635288,4.367212836101089,5.910901946438662
3544,51.64419583182596,57.099666081365996,58.00883388041592,64.79342176697645,45.6492994532939,86.0067324867736,62.93753841130509,64.69971551660792,77.6241009681295,78.16431883602498,-25.57194720127505,-28.083442389194428,-21.919765523473174,-45.1515348400869,-26.754160630038655,18.749147643161784,31.120697008313453,19.305317428395593,13.815387684028243,13.465778539628111
3545,50.892722069674655,57.164644629825965,58.54395186592744,63.601870417844815,45.809764361182076,87.96895123120241,64.14845541234472,65.96053678214486,78.77623302516851,79.32091051148592,-27.208406876380668,-27.48154819349221,-22.52494634093174,-45.741482988195074,-28.231000506939978,15.143352303475998,26.595066159254014,16.61547982176094,9.213050941458638,9.72162785689298
3546,51.59721223549274,58.00848408479642,58.59887379171183,65.23772566912974,46.59206130984091,88.53336952019252,63.99567279246586,66.60321067664947,80.08709398467083,79.98299644919325,-22.74524507910126,-23.710527032819506,-18.28873718616277,-39.126322554993806,-22.95982254125576,19.125796347403305,31.414362218120175,20.207029050065717,12.985286207428171,15.132211324720977
3547,50.830372153971986,57.55732976234387,57.35913932949184,63.9580051328476,45.936952464375096,90.0729256019591,63.958318866213766,68.67870111082284,79.43668060341767,80.13899876407181,-27.919820187500477,-28.628532778219892,-23.247432788673958,-45.18876381842311,-27.170000011528725,13.853486549010974,25.061126706568125,14.446466006773862,8.999155198006084,9.083758625272816
3548,52.414579486478516,56.98126483353101,57.438559622823774,64.59704348863139,45.35962864022568,86.7718114471927,62.912116310122485,66.25548107667606,77.52313092519594,78.35213948347936,-29.25017896321666,-31.102929091055387,-24.919061543754335,-46.629692101203744,-30.066769398387713,14.579495894745113,25.25820811747202,14.580561773807425,8.85145789033604,8.77927919752779
3549,53.06313092437175,59.557201390681854,60.181185923008776,66.94295942733049,48.292534625384455,86.99446641275223,62.73961988190134,65.62252621217559,78.67373080704394,78.10250844593935,-28.311856539289185,-30.391593497503425,-24.722754724655022,-47.721628588669645,-29.380868291586278,14.768267213919817,27.492560825541293,15.110573251681773,9.785006953615671,11.427841965084571
3550,53.941791997480045,61.42839233773499,61.19488529184599,69.24500654579968,49.94183089379458,85.39194485966036,61.57618450295394,63.6807039327185,77.53605303475274,77.49915631489137,-24.494242505949437,-24.56953246221621,-20.395247133234705,-41.67022845922349,-23.782285182027866,10.147604388550535,20.167094632072864,8.357924134163714,3.97440236784654,4.677391115064796
3551,50.48433822682004,56.333510461591295,56.178256664299234,62.60150451887397,43.883395372342044,89.80978995078318,65.84229376591819,66.71510052552048,79.66606941400786,80.04625562750215,-29.955171587503493,-31.773047174282972,-25.56753487319992,-48.664684708373464,-29.607232976930376,10.592226983637282,20.69909384422701,9.802304862517495,4.2875845457868635,5.11652964795549
3552,53.870682132013876,60.47196425315645,60.51488992413248,68.43021618698532,48.757793455098046,90.79137757761343,65.96221316263714,69.7162059087017,82.37781039409084,83.02997914432439,-27.247962449420896,-28.388304847051725,-22.37018434370042,-44.10356876251399,-26.21516938322369,12.098363332961027,22.673360657843624,10.92900624592036,4.176391806472777,6.369120608885353
3553,52.18955818703178,59.15560163552572,59.6333055579597,65.56478116768498,47.385158512699604,93.0607675718726,67.5527619076225,70.82227004017712,82.83786353845879,84.74777972316205,-21.346328273212933,-21.405716163471396,-17.35776784945815,-39.12187220964036,-20.941059924753016,18.351836651215248,29.290426965921615,18.66171052576119,13.621853480584758,13.633695515269931
3554,52.273359595724095,60.06687467075628,58.80517584264778,66.91296551492017,47.45112616983929,91.0154676419807,66.60896352853918,68.22647630814042,80.92002590490486,82.26488274612939,-25.18927068835024,-26.128868164599638,-20.214189515752143,-41.30695177136815,-24.00450817142879,13.299665672660874,24.124038398549285,13.556632774675496,7.102154916488027,8.43065607036065
3555,50.49579949086198,57.300094220281,56.97415770148131,63.22461331412326,43.71237557688597,88.86052890952601,65.2011102654156,67.14782566025377,80.09604532643718,80.98391357599378,-25.70228984017902,-25.785113669478314,-21.250194820000807,-43.257370339221694,-26.26641942851187,16.70926944152951,26.88680225467549,15.82737139627627,10.317753780727468,10.663719873148926
3556,53.23404027408978,60.50937423505624,59.324644498180405,67.0746018327804,48.05258537164921,87.35779865570015,63.36419079636218,66.16516402059813,78.4993862981334,79.29660622022178,-26.339498577167547,-25.391976223950245,-19.95791530497012,-42.43803424716581,-24.69777084128164,17.108987583679276,28.442956442884533,17.631812966287267,12.044211644948167,12.12157438688781
3557,51.9149308792005,58.1550526128109,59.387845982217335,65.54350692460828,47.52682747406241,92.74083805963673,67.81129726268081,71.00605743124909,82.97687973289962,84.80997842005398,-27.885709837972843,-28.840598162333624,-22.633531506314327,-44.58527187574618,-27.53393304162467,14.16181247802749,24.565382329734152,12.805506841177959,7.233401820335409,7.937297300644202
3558,53.40470501225291,60.01994901035075,60.383048516839196,67.79638889711723,48.477676542194686,88.04730124053654,65.04047938039486,67.39230808182236,79.64969379709979,80.00585418564756,-26.42357320301461,-27.446968216152143,-21.704408387804527,-44.148707497247116,-27.285228748828946,17.69273213984457,30.242960623820245,18.42663400762458,12.41844542128764,12.021726290246454
3559,52.96324577051953,59.85212051539756,60.00400148072889,66.25569848902933,47.82661201729739,91.48343336948325,66.97244545848062,68.53142535596415,82.26860026424221,83.4197818545679,-24.945586704637638,-25.47947391854932,-19.509455064707765,-41.03284932950036,-25.227131432216115,12.684736216088835,24.266777361773556,12.96557351648345,6.538855970586082,6.993792710495294
3560,53.391347999796544,62.0669201960421,61.86728023325746,68.45778318214485,49.89998205378579,91.9009866477259,66.86532656889322,70.02295651782354,81.94980088391951,83.50404061025496,-22.02883093968051,-23.490672531614592,-17.471965701905997,-39.46748816787171,-22.139555082916694,14.742594897066098,27.871318814690802,15.901805471238124,10.258263857695441,11.109018067789245
3561,54.36951995505529,62.19533216772313,60.82225732544937,70.6780594556247,49.1066187688982,92.84715566400007,67.79267326554576,70.35529090988696,82.6815829504431,83.69048540381004,-21.14063607585539,-19.68874135839786,-15.518499719284659,-36.045466711028844,-20.130166569732214,16.214703198257993,27.301834436140805,16.85097615728894,10.494460966936371,10.97308344439662
3562,57.315754645229035,62.82599199220529,62.49956158583032,71.71472626789713,51.607758521124886,93.71864595476266,68.8181993911369,70.46816535723285,84.10900812244519,84.99234404197877,-23.370169092060248,-22.602754570021006,-16.674429445662913,-38.80031159208185,-22.148922891098685,9.62840990307529,18.179746516691832,7.684174364337455,2.2112121433289023,4.052918264901006
3563,53.91904011494085,60.2422669805919,60.11249995337933,68.02382890157973,48.78109540789565,93.6530264871946,68.28108010994445,71.59492499375288,84.62305507666699,85.29971791125752,-18.640436055028953,-16.744689081489174,-14.022893779604905,-35.14670084786755,-17.610428769937158,17.255471917837326,30.20680710123249,19.111920798318703,12.618048425279996,12.509901644186332
3564,54.27464660184603,61.45241667896926,61.09522886594514,69.08696111234225,48.55350655403061,89.60049997359287,64.6713291385078,67.41501936404455,79.20484820329034,80.77093225605903,-17.222437831608524,-16.226174620667685,-12.883812988515322,-33.44476447416733,-15.811237855217362,17.917024903187507,29.693050927202098,19.02531461670165,11.67815040473034,13.765815195303153
3565,57.52701562011116,65.25801814577318,64.9042373440683,73.84561245778784,53.41503590332121,95.19078387832683,69.23173227857731,71.55811622594895,84.14566464216372,86.15016224148559,-19.398367691066127,-18.799002882087443,-15.069479903155994,-35.393276483424756,-18.93543218512557,13.495661875008182,24.96250609777335,13.56938748375616,8.293217155001674,8.984882639893973
3566,56.66770471561385,63.166966034214504,62.834644421498425,71.52071980612547,52.35006788080226,90.58826373499997,65.30877204018852,68.51265227498857,81.3978227115969,83.12725439222123,-18.478131268418764,-14.857149699687042,-13.185812530496971,-32.83449233529502,-16.961647035600613,17.5377986069067,28.65861402247898,18.10251827706992,12.055817022490602,12.403378755074717
3567,61.158618497755945,67.61552595748854,66.44855834677574,76.97392438493749,55.44220001913542,95.65235564155893,70.44279425934238,73.08338249692437,86.75366135097111,88.01757089389535,-23.783694113263643,-24.001512385087793,-18.402322401871675,-40.36895607693872,-23.117732576204684,18.552351371341334,29.771954702491083,19.2980019283812,12.979279641215385,14.117523493304022
3568,60.895598954851735,66.6018695519854,66.25311880510077,74.8009516967198,54.501439643597635,93.89488031600176,68.87512538176487,71.89575451294236,84.95220040422595,86.19149418431597,-24.443291411720292,-23.119366878731512,-18.222927701573223,-39.19816914982929,-23.20591963739336,14.5504308053136,27.289664862073064,16.16054890535922,9.834475793203238,10.283717651396458
3569,61.72906875480211,67.34181704702766,67.17705046180399,77.54159994907069,54.8554336490189,90.56326468838726,65.59339942421917,69.12572129995719,82.73786214577076,83.30953013857776,-18.74721032048028,-16.64823173775043,-12.20892556795945,-33.04429222068224,-16.312051688848396,15.854277389494829,28.81337661186034,16.848551959692806,10.141773857510728,12.047485499738011
3570,62.338762119380036,70.48859009826565,68.93222240774128,79.33707809310823,57.006592724990576,94.36806776887512,69.2767216319795,72.56096662332112,84.538289072604,86.67607677275001,-22.930594575378958,-22.154218133360082,-17.672527727649516,-39.175688302843255,-21.792256141881264,14.89407073508369,26.792123074259706,16.940085411568692,10.105983560739773,11.221496677602232
3571,59.839604483294366,66.92966646026858,65.18043513752752,76.26340431930794,54.208486626677725,94.56029301616346,70.17538931523069,72.48545935057918,85.6621740519638,87.03483995560038,-20.532858215298045,-18.304768951937994,-13.111989721902862,-34.67437525463768,-18.15739099473057,19.495401318172902,32.37366599888956,20.604018669375915,12.996223772925077,14.766090781666396
3572,59.372454520587894,67.13505428797407,66.87601799583427,76.67547080419828,54.935311860931144,97.82135519523054,73.78534593755352,75.07681058714029,88.50660677904581,89.89797806305688,-16.719318950657314,-13.84433388827184,-10.066908100202214,-29.591620321753012,-14.349537892592055,16.18555820808033,27.485797976273513,16.964228109875553,10.157536010952345,11.525505973969157
3573,62.898763573641276,71.08155934733388,69.36897629739015,80.20337732697219,57.575067695402886,96.36084198567757,71.84585514776327,74.26079856966064,87.07933979148989,88.98575396873582,-14.042069745907462,-10.803017680604292,-7.453774096393783,-28.13728686445672,-12.104413841877925,18.517525627676516,30.6631553909324,20.248220661707627,11.960088621510982,13.19750573504187
3574,63.06322607448327,70.3431249311971,69.05572725993136,79.36254331963808,57.399620450709435,97.91706745022255,71.50749999608395,75.09020257714174,87.10728000512599,89.46111936716677,-18.41608747431629,-14.903664564695756,-11.497465711723793,-31.969814585878968,-17.612205646566174,13.968804267437795,25.23582361134369,13.923804820929682,9.476749480631895,9.906500362724678
3575,62.21831646375212,70.08469580082293,68.00879431336813,79.40476434102816,57.30100703537357,98.9876343168741,73.3130515562642,75.37762839693121,89.6278476975103,90.83804241546677,-18.560070933233074,-15.989791469489345,-12.648423599191974,-32.87565026972312,-15.917988382476645,11.667160057909415,23.325666268770153,10.870249471764982,5.158679978224344,7.673787069023028
3576,66.90302284835563,72.74989179148872,71.35185840523357,84.04464127809395,61.13374377815915,97.5052113815699,72.76062308854809,75.0320286809225,86.83567699189497,89.64215422536166,-16.711860830991004,-12.68226210903081,-8.146171655448505,-27.47709664318294,-13.526521167154334,10.391644759775776,20.617697817713815,9.603741638325053,5.083976003280618,5.819774524087503
3577,62.77211059623682,70.8969303029004,68.93462691484,79.12413904947137,57.896486651665185,99.10039398333284,73.58634104284248,76.14971692809767,88.7027866982164,90.19146827482099,-17.749752694991614,-16.60121505080436,-12.184479387994767,-32.38629870714948,-16.48859943429407,16.304023478452958,28.43387147143813,17.693408109502446,11.74477240300066,11.979196270548671
3578,64.40792479974549,72.15729152350653,69.31745395905553,81.31438042105707,58.11778373716659,99.14899432434255,74.00456195951267,76.08957946635856,89.76017084539913,91.15266846613976,-16.141003177319796,-12.457902752926064,-8.266564300234304,-28.827905367953598,-12.982527171880658,12.863450050017986,24.14002886991112,13.342347930690854,6.029777922606938,7.692140415756844
3579,63.92656286494491,71.88031597127193,70.40126655545244,82.17981280641153,59.43429378058596,95.613466731726,70.41379551306866,72.88761078292573,86.37511187178039,87.47304349759669,-14.950868939536505,-11.45329590982345,-7.427665267034961,-27.71019032205467,-12.352717926190326,13.14953204237211,24.733608740493395,13.503335263622889,8.405376441941069,9.41465847617397
